x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175,x176,x177,x178,x179,x180,x181,x182,x183,x184,x185,x186,x187,x188,x189,x190,x191,x192,x193,x194,x195,x196,x197,x198,x199,x200
-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409679,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609,-0.004409609
0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101252862,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806,0.101259806
-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.004409609,-0.00440961,-0.00440961,-0.00440961,-0.004409609,-0.00440961,-0.00440961,-0.004409609,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.004409609,-0.004409609,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.004409609,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.004409609,-0.00440961,-0.00440961,-0.00440961,-0.004409609,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.004409609,-0.004409609,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.004409609,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.004409609,-0.004409609,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.004409609,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.004409609,-0.00440961,-0.004409609,-0.00440961,-0.00440961,-0.004409609,-0.004409609,-0.00440961,-0.00440961,-0.004409609,-0.004409609,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.004409609,-0.00440961,-0.004409609,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.004409609,-0.004409609,-0.00440961,-0.00440961,-0.00440961,-0.004409609,-0.00440961,-0.00440961,-0.00440961,-0.004409609,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.004409609,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.004409649,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.004409609,-0.004409609,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.004409609,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.00440961,-0.004409609,-0.00440961,-0.00440961
0.101259785,0.101259785,0.101259785,0.101259783,0.101259785,0.101259785,0.101259805,0.101259785,0.101259785,0.101259785,0.101259836,0.101259783,0.101259783,0.101259863,0.101259785,0.101259782,0.101259781,0.101259785,0.101259785,0.101259785,0.101259785,0.101259785,0.101259785,0.101259785,0.101259785,0.101259785,0.101259785,0.101259785,0.101259784,0.101259785,0.101259785,0.101259785,0.101259785,0.101259782,0.101259785,0.101259785,0.101259784,0.101259821,0.101259871,0.101259785,0.101259784,0.101259785,0.101259785,0.101259785,0.101259785,0.101259785,0.101259785,0.101259785,0.101259785,0.101259785,0.101259785,0.101259784,0.101259785,0.101259798,0.101259785,0.101259785,0.101259788,0.101259785,0.101259785,0.101259785,0.101259785,0.101259785,0.101259782,0.101259785,0.101259785,0.101259785,0.101259785,0.101259785,0.101259785,0.101259785,0.101259785,0.101259785,0.101259783,0.101259815,0.101259785,0.101259785,0.101259785,0.101259819,0.101259785,0.101259785,0.101259785,0.101259782,0.101259785,0.101259785,0.101259785,0.101259785,0.101259785,0.101259785,0.101259826,0.101259808,0.101259785,0.101259785,0.101259785,0.101259785,0.101259785,0.101259785,0.101259785,0.101259785,0.101259785,0.101259798,0.101259785,0.101259789,0.101259788,0.101259785,0.101259833,0.101259852,0.101259785,0.101259784,0.101259785,0.101259785,0.101259785,0.101259783,0.101259785,0.101259814,0.101259785,0.101259785,0.101259785,0.101259785,0.101259785,0.101259785,0.101259808,0.101259781,0.101259846,0.101259785,0.101259787,0.101259828,0.101259876,0.101259785,0.101259785,0.101259805,0.10125983,0.101259785,0.101259785,0.101259785,0.101259785,0.101259787,0.10125981,0.101259785,0.101259796,0.101259785,0.101259785,0.101259785,0.101259785,0.101259785,0.101259782,0.101259785,0.101259783,0.101259819,0.101259801,0.101259785,0.101259785,0.101259785,0.101259868,0.101259788,0.101259785,0.101259785,0.101259822,0.101259784,0.101259785,0.101259785,0.101259785,0.101259858,0.101259785,0.101259785,0.101259785,0.101259785,0.101259785,0.101259785,0.101259785,0.101259785,0.101259785,0.101259783,0.101259785,0.101259785,0.101259785,0.101259785,0.101259785,0.101255852,0.101259785,0.101259785,0.101259785,0.101259785,0.101259796,0.101259823,0.101259785,0.101259785,0.101259785,0.101259785,0.101259785,0.101259785,0.101259785,0.101259864,0.101259785,0.101259784,0.101259785,0.101259785,0.101259785,0.101259836,0.101259785,0.101259785
-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409609,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409619,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409609,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409609,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409609,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409609,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.00440961,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409609,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409609,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409609,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409618,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409706,-0.004409658,-0.004409608,-0.004409608,-0.00440961,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409611,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608,-0.004409608
0.10138933,0.101389328,0.101389325,0.10138933,0.101389324,0.101389329,0.10138933,0.10138933,0.101389284,0.101389328,0.10138933,0.10138933,0.10138933,0.10138933,0.101389329,0.10138933,0.10138933,0.101389329,0.101389327,0.101389328,0.101389329,0.101389329,0.101389325,0.101389325,0.101389329,0.101389329,0.101389328,0.101389326,0.10138933,0.101389328,0.101389329,0.101389321,0.10138932,0.10138933,0.101389329,0.101389309,0.10138933,0.10138933,0.10138933,0.101389328,0.10138933,0.101389328,0.101389328,0.101389329,0.101389328,0.101389328,0.101388204,0.10138933,0.101389326,0.10138933,0.10138933,0.10138933,0.101389277,0.10138933,0.101389329,0.101389326,0.10138933,0.101389329,0.10138933,0.101389325,0.10138933,0.10138933,0.10138933,0.101389328,0.101389327,0.101389303,0.101389318,0.101389326,0.101389327,0.101389328,0.101389327,0.101389329,0.10138933,0.10138933,0.101389326,0.101389327,0.101389323,0.10138933,0.101389329,0.101389322,0.101389327,0.10138933,0.101389329,0.10138933,0.10138933,0.101389324,0.101389327,0.101389258,0.10138933,0.10138933,0.101389328,0.10138933,0.101389328,0.101389326,0.101389266,0.101389328,0.101389329,0.101389328,0.101389328,0.10138933,0.101389323,0.10138933,0.10138933,0.101389327,0.10138933,0.10138933,0.101389162,0.10138933,0.101389327,0.10138933,0.101389329,0.10138933,0.101389325,0.10138933,0.10138933,0.101389329,0.101389328,0.101389329,0.101389329,0.101389327,0.10138933,0.10138933,0.10138933,0.101389329,0.10138933,0.10138933,0.10138933,0.101389328,0.101389326,0.10138933,0.10138933,0.10138933,0.101389324,0.101389328,0.101389328,0.10138933,0.10138933,0.101389327,0.10138933,0.10138931,0.101389327,0.101389232,0.101389311,0.101389328,0.10138933,0.101389328,0.10138933,0.10138933,0.10138933,0.10138933,0.101389258,0.101389328,0.10138933,0.10138933,0.101389327,0.101389322,0.10138933,0.10138933,0.101389325,0.10138933,0.101389329,0.10138933,0.101389328,0.101389328,0.10138933,0.101389329,0.101389328,0.101389274,0.101389313,0.101389326,0.10138933,0.10138933,0.101388275,0.101389329,0.101389326,0.10138933,0.101389329,0.080736518,0.101385411,0.101389329,0.101389329,0.101389103,0.10138933,0.10138933,0.10138933,0.101389329,0.101389329,0.101389307,0.101389326,0.101389329,0.101389015,0.10138933,0.10138933,0.10138933,0.101389328,0.10138933,0.101389328,0.10138933,0.101389315,0.101389328
-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409643,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409642,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409645,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409645,-0.004409646,-0.004409646,-0.004409646,-0.004409641,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409642,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409644,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004410877,-0.004409672,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409643,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646,-0.004409646
0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.1017287,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.10172882,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728376,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728549,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728463,0.101728381,0.101728381,0.101728381,0.101728887,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728768,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728636,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728376,0.101728381,0.101728381,0.101728381,0.101728381,0.052835012,0.101725859,0.101728381,0.101728381,0.10172838,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.10172838,0.101728723,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381,0.101728381
-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004405566,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191,-0.004410191
0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.041184717,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704,0.102007704
